BASKET_NUM,HSHD_NUM,PURCHASE_,PRODUCT_NUM,SPEND,UNITS,STORE_R,WEEK_NUM,YEAR
44859,4011,17-Aug-19,761606,1.99,1,SOUTH,32,2019
44859,4011,17-Aug-19,709727,3.98,2,SOUTH,32,2019
44864,4017,17-Aug-19,5023335,2.99,1,WEST,32,2019
44865,4897,17-Aug-19,766870,2.5,1,SOUTH,32,2019
44866,4878,17-Aug-19,9015,0.89,1,EAST,32,2019
44883,2575,18-Aug-19,1347439,1.67,1,WEST,33,2019
44888,4218,17-Aug-19,125171,5.49,1,EAST,32,2019
44896,99,18-Aug-19,88236,10,4,SOUTH,33,2019
44907,2504,18-Aug-19,100058,2.97,1,WEST,33,2019
44915,4457,18-Aug-19,8475,2.59,1,SOUTH,33,2019
44922,2453,18-Aug-19,273512,2.49,1,WEST,33,2019
44922,2453,18-Aug-19,7109456,3.25,1,WEST,33,2019
44926,514,18-Aug-19,5940959,7.19,1,CENTRAL,33,2019
44930,2375,18-Aug-19,1150551,19.99,1,WEST,33,2019
44931,4719,18-Aug-19,5932342,1.49,1,CENTRAL,33,2019
44935,2433,18-Aug-19,4425578,5.49,1,WEST,33,2019
44954,4249,19-Aug-19,8020,1,1,EAST,33,2019
44968,4264,19-Aug-19,8467,1.33,1,EAST,33,2019
44971,4214,19-Aug-19,5265075,1.5,1,CENTRAL,33,2019
44975,242,19-Aug-19,7048569,4.19,1,EAST,33,2019
44981,4183,19-Aug-19,86327,0.4,1,WEST,33,2019
44982,616,19-Aug-19,3761083,0.57,1,CENTRAL,33,2019
44982,616,19-Aug-19,4042215,5.73,1,CENTRAL,33,2019
44990,3411,19-Aug-19,100487,2.49,1,SOUTH,33,2019
44995,1261,19-Aug-19,975007,3.39,2,CENTRAL,33,2019
44999,2433,18-Aug-19,635865,1.99,1,WEST,33,2019
45013,4716,17-Aug-19,2855965,1.99,1,WEST,32,2019
45017,4085,18-Aug-19,847496,4,4,CENTRAL,33,2019
45018,1187,18-Aug-19,894012,2.5,1,EAST,33,2019
45029,3022,19-Aug-19,96969,1.59,1,SOUTH,33,2019
45061,1192,19-Aug-19,6583,4.75,1,EAST,33,2019
45068,3111,19-Aug-19,709734,1.99,1,SOUTH,33,2019
45078,991,18-Aug-19,101604,1.34,1,EAST,33,2019
45084,1265,20-Aug-19,451776,3.99,1,EAST,33,2019
45103,984,19-Aug-19,87931,1.39,1,EAST,33,2019
45107,1916,19-Aug-19,101655,3.38,2,WEST,33,2019
45114,160,20-Aug-19,97647,11.98,2,EAST,33,2019
45115,3785,20-Aug-19,7086944,1.39,1,EAST,33,2019
45118,4623,20-Aug-19,6769283,4.98,2,EAST,33,2019
45119,2345,20-Aug-19,5086737,3.92,1,WEST,33,2019
45119,2345,20-Aug-19,2469744,3.99,1,WEST,33,2019
45124,2011,20-Aug-19,7021428,3.49,1,EAST,33,2019
45124,2011,20-Aug-19,6941933,12.49,1,EAST,33,2019
45131,3809,20-Aug-19,1066020,1.49,1,CENTRAL,33,2019
45132,3582,20-Aug-19,6442736,2,1,SOUTH,33,2019
45132,3582,20-Aug-19,5107282,1.99,1,SOUTH,33,2019
45145,992,20-Aug-19,5290841,2.89,1,EAST,33,2019
45160,1034,20-Aug-19,6051675,1,1,EAST,33,2019
45161,2322,20-Aug-19,6074103,1.49,1,WEST,33,2019
45161,2322,20-Aug-19,491664,1.99,1,WEST,33,2019
45161,2322,20-Aug-19,102309,7.99,1,WEST,33,2019
45174,4293,21-Aug-19,6421867,3.99,1,SOUTH,33,2019
45177,764,21-Aug-19,98172,1.49,1,CENTRAL,33,2019
45181,3418,20-Aug-19,6764825,2.49,1,SOUTH,33,2019
45181,3418,20-Aug-19,2749159,6.99,1,SOUTH,33,2019
45184,4745,21-Aug-19,94320,1,1,WEST,33,2019
45189,2442,21-Aug-19,979109,2.49,1,WEST,33,2019
45197,3111,21-Aug-19,84775,1.99,1,SOUTH,33,2019
45227,3893,20-Aug-19,84707,1.59,1,SOUTH,33,2019
45243,4085,20-Aug-19,91989,1.49,1,CENTRAL,33,2019
45244,4085,20-Aug-19,3740398,2,2,CENTRAL,33,2019
45244,4085,20-Aug-19,101126,1.39,1,CENTRAL,33,2019
45244,4085,20-Aug-19,5080981,8.99,2,CENTRAL,33,2019
45261,1567,20-Aug-19,778298,0,1,WEST,33,2019
45278,1241,21-Aug-19,7117965,2.29,1,EAST,33,2019
45278,1241,21-Aug-19,778303,3.99,1,EAST,33,2019
45296,2607,21-Aug-19,975077,1.99,1,WEST,33,2019
45331,2375,22-Aug-19,1150551,19.99,1,WEST,33,2019
45338,136,22-Aug-19,5456858,11.49,1,EAST,33,2019
45339,779,22-Aug-19,5450292,3.99,1,CENTRAL,33,2019
45346,3819,22-Aug-19,402659,2.69,1,SOUTH,33,2019
45359,2639,22-Aug-19,6137415,3.34,2,WEST,33,2019
45363,2435,22-Aug-19,788161,1,1,WEST,33,2019
45363,2435,22-Aug-19,132910,1.99,1,WEST,33,2019
45363,2435,22-Aug-19,3764939,1.99,1,WEST,33,2019
45363,2435,22-Aug-19,6478168,1.99,1,WEST,33,2019
45363,2435,22-Aug-19,86355,2.79,1,WEST,33,2019
45363,2435,22-Aug-19,5861544,3.99,1,WEST,33,2019
45370,428,22-Aug-19,3740356,1.49,1,CENTRAL,33,2019
45381,210,22-Aug-19,190755,2.49,1,EAST,33,2019
45384,2555,22-Aug-19,5824198,3.29,1,WEST,33,2019
45388,4405,22-Aug-19,101327,2.69,1,EAST,33,2019
45391,3893,22-Aug-19,72431,1.69,1,SOUTH,33,2019
45393,3840,22-Aug-19,4853835,1,1,EAST,33,2019
45395,2077,22-Aug-19,6765503,2,1,EAST,33,2019
45404,2232,22-Aug-19,96284,2.58,2,CENTRAL,33,2019
45414,2512,23-Aug-19,7088074,1.2,6,WEST,33,2019
45424,4716,23-Aug-19,5868387,2.99,1,WEST,33,2019
45437,2584,23-Aug-19,2535913,2.49,1,CENTRAL,33,2019
45463,3904,23-Aug-19,163292,1.88,1,EAST,33,2019
45463,3904,23-Aug-19,1373034,3.36,1,EAST,33,2019
45463,3904,23-Aug-19,6452289,5.52,1,EAST,33,2019
45466,1652,23-Aug-19,5180376,2.99,1,CENTRAL,33,2019
45481,2178,23-Aug-19,6986993,4.99,1,SOUTH,33,2019
45492,60,23-Aug-19,277580,6.39,1,EAST,33,2019
45493,1277,23-Aug-19,7018271,1.49,1,CENTRAL,33,2019
45503,2442,23-Aug-19,2160325,0,1,WEST,33,2019
45507,4414,23-Aug-19,4780978,2.99,1,CENTRAL,33,2019
45508,1895,23-Aug-19,5528697,2.99,1,EAST,33,2019
45511,2638,23-Aug-19,84147,6.99,1,WEST,33,2019
45520,2453,23-Aug-19,6717940,1.77,1,WEST,33,2019
45525,1526,23-Aug-19,5094321,3.29,1,CENTRAL,33,2019
45526,3964,23-Aug-19,694618,1.99,1,WEST,33,2019
45526,3964,23-Aug-19,5291235,5.19,1,WEST,33,2019
45550,3163,23-Aug-19,147506,0.99,1,SOUTH,33,2019
45550,3163,23-Aug-19,72692,4.99,1,SOUTH,33,2019
45569,2433,24-Aug-19,285902,1.98,2,WEST,33,2019
45584,2011,24-Aug-19,6218283,26.69,1,EAST,33,2019
45614,4057,24-Aug-19,85355,0.99,1,EAST,33,2019
45621,1473,24-Aug-19,5340886,1,1,WEST,33,2019
45639,1448,25-Aug-19,8502,3.96,12,SOUTH,34,2019
45641,4603,25-Aug-19,5051813,4.16,1,WEST,34,2019
45647,2844,24-Aug-19,86372,2.5,1,CENTRAL,33,2019
45649,3105,24-Aug-19,100236,2.49,1,SOUTH,33,2019
45649,3105,24-Aug-19,4752151,5.99,1,SOUTH,33,2019
45650,438,24-Aug-19,268094,2.5,1,CENTRAL,33,2019
45656,1861,24-Aug-19,6073561,2.99,1,CENTRAL,33,2019
45670,577,24-Aug-19,5529777,2,2,CENTRAL,33,2019
45672,2264,24-Aug-19,3718581,1.25,1,SOUTH,33,2019
45683,2629,24-Aug-19,101683,2.49,1,WEST,33,2019
45687,4719,24-Aug-19,6850616,4,1,CENTRAL,33,2019
45696,3820,24-Aug-19,6115398,1.69,1,CENTRAL,33,2019
45703,2189,24-Aug-19,124855,1.98,2,EAST,33,2019
45717,4623,25-Aug-19,1411411,13.49,1,EAST,34,2019
45719,4974,25-Aug-19,1200512,3.99,1,CENTRAL,34,2019
45723,845,25-Aug-19,72144,1.25,1,EAST,34,2019
45733,1195,25-Aug-19,101611,1.98,1,EAST,34,2019
45739,1034,25-Aug-19,85905,1,2,EAST,34,2019
45739,1034,25-Aug-19,5154608,6.99,1,EAST,34,2019
45741,4857,25-Aug-19,1388054,4.27,1,CENTRAL,34,2019
45758,401,25-Aug-19,4128339,2,4,CENTRAL,34,2019
45760,4126,25-Aug-19,1119760,6,6,CENTRAL,34,2019
45763,3496,25-Aug-19,6549865,7.02,1,SOUTH,34,2019
45764,3496,25-Aug-19,3143255,8.99,1,SOUTH,34,2019
45766,4011,25-Aug-19,6486861,1.53,1,SOUTH,34,2019
45767,422,25-Aug-19,85676,2.49,1,CENTRAL,34,2019
45768,3164,25-Aug-19,101687,2.49,1,SOUTH,34,2019
45774,2781,25-Aug-19,4388358,2.61,3,WEST,34,2019
45777,991,25-Aug-19,6750286,5.1,2,EAST,34,2019
45781,3603,25-Aug-19,3781030,1.45,1,SOUTH,34,2019
45789,3784,25-Aug-19,5229523,2.49,1,CENTRAL,34,2019
45789,3784,25-Aug-19,99327,3.39,1,CENTRAL,34,2019
45789,3784,25-Aug-19,743881,3.79,1,CENTRAL,34,2019
45791,2200,25-Aug-19,1088441,2.49,1,WEST,34,2019
45792,1137,25-Aug-19,4625932,2.49,1,EAST,34,2019
45793,3232,25-Aug-19,377760,6.84,1,EAST,34,2019
45799,2019,25-Aug-19,88547,3.99,1,SOUTH,34,2019
45802,210,25-Aug-19,102673,3,1,EAST,34,2019
45804,1885,25-Aug-19,920294,2.19,1,SOUTH,34,2019
45804,1885,25-Aug-19,881472,4.99,1,SOUTH,34,2019
45808,590,25-Aug-19,4315099,4.98,2,CENTRAL,34,2019
45811,1994,25-Aug-19,8448,4.82,1,CENTRAL,34,2019
45813,2077,25-Aug-19,5340940,2,1,EAST,34,2019
45813,2077,25-Aug-19,72602,1.25,1,EAST,34,2019
45813,2077,25-Aug-19,6746569,3.5,1,EAST,34,2019
45815,3442,25-Aug-19,99579,1.49,1,SOUTH,34,2019
45819,2512,25-Aug-19,711680,4.98,2,WEST,34,2019
45824,1709,25-Aug-19,7027945,6.99,1,CENTRAL,34,2019
45826,4372,25-Aug-19,6199623,5.69,1,CENTRAL,34,2019
45827,1990,25-Aug-19,87588,2.49,1,CENTRAL,34,2019
45832,2371,26-Aug-19,1084613,3.29,1,WEST,34,2019
45845,183,26-Aug-19,3978214,2.5,2,EAST,34,2019
45850,4904,26-Aug-19,99547,1.25,1,CENTRAL,34,2019
45850,4904,26-Aug-19,99714,1.25,1,CENTRAL,34,2019
45862,762,26-Aug-19,4199982,2,2,CENTRAL,34,2019
45862,762,26-Aug-19,1094257,3.99,1,CENTRAL,34,2019
45865,4719,26-Aug-19,2803431,0.89,1,CENTRAL,34,2019
45865,4719,26-Aug-19,5283370,1,1,CENTRAL,34,2019
45874,53,26-Aug-19,86353,2.5,1,EAST,34,2019
45888,3398,26-Aug-19,92497,2.99,1,SOUTH,34,2019
45889,4458,26-Aug-19,975007,1.79,1,SOUTH,34,2019
45889,4458,26-Aug-19,7007156,9.99,1,SOUTH,34,2019
45903,2264,26-Aug-19,5778059,3.34,1,SOUTH,34,2019
45903,2264,26-Aug-19,2236762,24.99,1,SOUTH,34,2019
45910,2024,26-Aug-19,136522,4.99,1,WEST,34,2019
45916,2150,26-Aug-19,101657,1.99,1,EAST,34,2019
45926,2189,26-Aug-19,93090,2.5,1,EAST,34,2019
45930,3486,26-Aug-19,8491,1.14,1,SOUTH,34,2019
45932,1265,26-Aug-19,1361846,14.37,3,EAST,34,2019
45934,4836,26-Aug-19,4201714,1,1,SOUTH,34,2019
45935,4836,26-Aug-19,4201714,4,4,SOUTH,34,2019
45939,4766,26-Aug-19,3808643,1.99,1,WEST,34,2019
45942,3809,27-Aug-19,643011,3.29,1,CENTRAL,34,2019
45951,4057,27-Aug-19,101711,6,1,EAST,34,2019
45960,3220,27-Aug-19,4777656,2.21,1,SOUTH,34,2019
45960,3220,27-Aug-19,5027634,4.99,1,SOUTH,34,2019
45962,2541,27-Aug-19,267961,2,1,WEST,34,2019
45965,1729,27-Aug-19,709727,0.99,1,CENTRAL,34,2019
45971,3418,27-Aug-19,85676,6.98,2,SOUTH,34,2019
45972,3418,27-Aug-19,340118,0.15,1,SOUTH,34,2019
45977,160,27-Aug-19,95279,3.49,1,EAST,34,2019
45977,160,27-Aug-19,6052838,3.49,1,EAST,34,2019
45981,4078,27-Aug-19,100058,2.6,1,EAST,34,2019
45987,4218,27-Aug-19,6287197,3.49,1,EAST,34,2019
45988,3523,27-Aug-19,783825,2.19,1,SOUTH,34,2019
45988,3523,27-Aug-19,87115,3.99,1,SOUTH,34,2019
45989,136,27-Aug-19,78098,3.99,1,EAST,34,2019
46003,2022,27-Aug-19,894258,1.4,2,SOUTH,34,2019
46003,2022,27-Aug-19,4798365,4.99,1,SOUTH,34,2019
46014,3030,27-Aug-19,84666,2.19,1,SOUTH,34,2019
46022,1990,27-Aug-19,970200,2.79,1,CENTRAL,34,2019
46034,2391,27-Aug-19,1091186,1.99,1,WEST,34,2019
46036,1873,27-Aug-19,102318,12.99,1,CENTRAL,34,2019
46043,4420,28-Aug-19,7124843,1.99,1,EAST,34,2019
46045,4713,28-Aug-19,5340648,1.99,1,SOUTH,34,2019
46046,1990,28-Aug-19,6494710,3.39,1,CENTRAL,34,2019
46052,4264,28-Aug-19,99967,1.99,1,EAST,34,2019
46053,4264,28-Aug-19,6583,4.96,1,EAST,34,2019
46058,4183,27-Aug-19,5358383,1.67,1,WEST,34,2019
46061,2512,28-Aug-19,500529,3.96,3,WEST,34,2019
46061,2512,28-Aug-19,5466377,6.99,1,WEST,34,2019
46075,3246,28-Aug-19,252377,2.99,1,SOUTH,34,2019
46081,1924,28-Aug-19,440267,49.96,4,SOUTH,34,2019
46082,2200,28-Aug-19,6224190,7.98,2,WEST,34,2019
46086,4809,28-Aug-19,6394028,1.99,1,CENTRAL,34,2019
46094,4017,28-Aug-19,6671773,4.94,1,WEST,34,2019
46097,4778,28-Aug-19,99855,4.39,1,WEST,34,2019
46100,2004,28-Aug-19,4011510,11.99,1,EAST,34,2019
46102,4037,28-Aug-19,6452289,5.24,1,EAST,34,2019
46104,2573,28-Aug-19,6231545,6,6,WEST,34,2019
46108,4623,28-Aug-19,524093,1.99,1,EAST,34,2019
46112,4078,28-Aug-19,1067216,2.79,1,EAST,34,2019
46117,1245,28-Aug-19,87701,3.59,1,EAST,34,2019
46122,779,28-Aug-19,524083,1.99,1,CENTRAL,34,2019
46124,4126,28-Aug-19,5107299,23.88,2,CENTRAL,34,2019
46125,605,28-Aug-19,3946893,3.68,1,CENTRAL,34,2019
46126,1399,28-Aug-19,100684,2.78,2,SOUTH,34,2019
46132,3151,29-Aug-19,5394632,3.49,1,CENTRAL,34,2019
46132,3151,29-Aug-19,5414423,4.99,1,CENTRAL,34,2019
46133,1404,29-Aug-19,761347,2.75,1,SOUTH,34,2019
46140,4005,29-Aug-19,254105,6.49,1,WEST,34,2019
46142,210,29-Aug-19,8490,0.79,1,EAST,34,2019
46142,210,29-Aug-19,1042356,3.5,1,EAST,34,2019
46143,2225,29-Aug-19,679798,5.58,2,SOUTH,34,2019
46160,4713,29-Aug-19,77140,2.99,1,SOUTH,34,2019
46164,2175,29-Aug-19,96849,2.5,1,WEST,34,2019
46169,1652,29-Aug-19,6768065,3.5,1,CENTRAL,34,2019
46173,2004,29-Aug-19,8447,5.1,1,EAST,34,2019
46180,4457,29-Aug-19,8588,0.87,1,SOUTH,34,2019
46180,4457,29-Aug-19,8651,1.77,3,SOUTH,34,2019
46186,2654,29-Aug-19,6844410,1.99,1,WEST,34,2019
46194,2990,29-Aug-19,6789816,2.49,1,CENTRAL,34,2019
46220,4606,28-Aug-19,6785463,3.52,4,WEST,34,2019
46230,4065,30-Aug-19,277345,1.49,1,EAST,34,2019
46230,4065,30-Aug-19,97506,2.99,1,EAST,34,2019
46238,60,30-Aug-19,97264,1,1,EAST,34,2019
46238,60,30-Aug-19,277493,3.29,1,EAST,34,2019
46238,60,30-Aug-19,84766,9.16,4,EAST,34,2019
46243,136,30-Aug-19,87591,1.77,1,EAST,34,2019
46249,4439,30-Aug-19,761331,11,4,EAST,34,2019
46249,4439,30-Aug-19,7003528,1.79,1,EAST,34,2019
46251,1277,30-Aug-19,84775,1.29,1,CENTRAL,34,2019
46253,1102,30-Aug-19,8478,2.67,4,EAST,34,2019
46253,1102,30-Aug-19,87578,6.99,1,EAST,34,2019
46265,3418,30-Aug-19,1343663,12.8,1,SOUTH,34,2019
46267,815,30-Aug-19,5830625,4.99,1,CENTRAL,34,2019
46270,2442,30-Aug-19,163396,2.19,1,WEST,34,2019
46285,1205,29-Aug-19,4959874,2,2,EAST,34,2019
46285,1205,29-Aug-19,108970,1.49,1,EAST,34,2019
46285,1205,29-Aug-19,5781761,1.88,1,EAST,34,2019
46294,590,29-Aug-19,5828364,2.79,1,CENTRAL,34,2019
46295,54,29-Aug-19,5052320,4.98,2,EAST,34,2019
46297,4264,29-Aug-19,6583,1.4,1,EAST,34,2019
46301,1241,29-Aug-19,84707,1.59,1,EAST,34,2019
46301,1241,29-Aug-19,101655,2.19,1,EAST,34,2019
46306,2232,30-Aug-19,85392,1.25,1,CENTRAL,34,2019
46312,3842,30-Aug-19,416651,2.79,1,SOUTH,34,2019
46314,1241,30-Aug-19,1106141,1.35,3,EAST,34,2019
46314,1241,30-Aug-19,320094,6.99,1,EAST,34,2019
46317,4171,30-Aug-19,4625932,3.98,2,EAST,34,2019
46320,1448,30-Aug-19,84666,4.47,3,SOUTH,34,2019
46328,2531,30-Aug-19,1406930,9.88,3,WEST,34,2019
46329,2391,30-Aug-19,6365141,7.99,1,WEST,34,2019
46330,2584,30-Aug-19,99589,1.25,1,CENTRAL,34,2019
46335,766,30-Aug-19,5667140,5,2,CENTRAL,34,2019
46335,766,30-Aug-19,905819,2.19,1,CENTRAL,34,2019
46342,789,30-Aug-19,87869,6.99,1,CENTRAL,34,2019
46345,4604,30-Aug-19,5988861,7.54,1,WEST,34,2019
46349,642,30-Aug-19,746945,8.67,3,CENTRAL,34,2019
46353,3476,30-Aug-19,92129,2.79,1,SOUTH,34,2019
46354,1265,30-Aug-19,77103,1.99,1,EAST,34,2019
46358,1836,30-Aug-19,3032076,4.39,1,SOUTH,34,2019
46365,3811,30-Aug-19,76696,1,1,SOUTH,34,2019
46368,1990,30-Aug-19,85894,2.79,1,CENTRAL,34,2019
46393,3474,31-Aug-19,5625316,17.99,1,SOUTH,34,2019
46399,4857,31-Aug-19,761741,0.89,1,CENTRAL,34,2019
46399,4857,31-Aug-19,100732,3,2,CENTRAL,34,2019
46400,2639,31-Aug-19,99488,1.79,1,WEST,34,2019
46425,2024,31-Aug-19,87334,2.49,1,WEST,34,2019
46425,2024,31-Aug-19,948812,2.99,1,WEST,34,2019
46425,2024,31-Aug-19,4388358,4.5,3,WEST,34,2019
46435,3893,31-Aug-19,5229400,1.49,1,SOUTH,34,2019
46436,1404,31-Aug-19,5340640,2.99,1,SOUTH,34,2019
46439,2844,31-Aug-19,85403,1.25,1,CENTRAL,34,2019
46452,117,31-Aug-19,5293011,10.49,1,EAST,34,2019
46457,1470,31-Aug-19,7091045,2.5,1,CENTRAL,34,2019
46470,2420,31-Aug-19,4790762,0.99,1,WEST,34,2019
46470,2420,31-Aug-19,194411,2,2,WEST,34,2019
46470,2420,31-Aug-19,3968700,6.99,1,WEST,34,2019
46481,3809,31-Aug-19,72527,3.98,2,CENTRAL,34,2019
46498,651,1-Sep-19,6788521,18.98,2,CENTRAL,35,2019
46499,2986,1-Sep-19,607221,2.62,1,SOUTH,35,2019
46519,3940,1-Sep-19,4730360,2.09,1,EAST,35,2019
46523,1082,1-Sep-19,5973773,1.99,1,EAST,35,2019
46534,4836,1-Sep-19,536249,1.69,1,SOUTH,35,2019
46534,4836,1-Sep-19,2894101,3.69,1,SOUTH,35,2019
46536,2077,1-Sep-19,6263646,2.5,1,EAST,35,2019
46537,3895,1-Sep-19,88731,1.59,1,SOUTH,35,2019
46539,4214,1-Sep-19,6903158,7.99,1,CENTRAL,35,2019
46547,2756,1-Sep-19,9276,0.99,2,CENTRAL,35,2019
46550,3243,1-Sep-19,6935077,1.29,1,SOUTH,35,2019
46554,984,1-Sep-19,5678782,1.67,1,EAST,35,2019
46570,3163,1-Sep-19,365532,2.19,1,SOUTH,35,2019
46581,53,2-Sep-19,551336,1,1,EAST,35,2019
46586,4816,2-Sep-19,89822,0.78,2,WEST,35,2019
46586,4816,2-Sep-19,95259,1,1,WEST,35,2019
46589,3904,1-Sep-19,365524,2.59,1,EAST,35,2019
46589,3904,1-Sep-19,513199,5.29,1,EAST,35,2019
46595,1554,2-Sep-19,452938,0.1,1,EAST,35,2019
46595,1554,2-Sep-19,7090102,0.3,3,EAST,35,2019
46595,1554,2-Sep-19,2525964,1.49,1,EAST,35,2019
46595,1554,2-Sep-19,72017,1.99,1,EAST,35,2019
46608,514,2-Sep-19,6866916,2.07,3,CENTRAL,35,2019
46609,1652,2-Sep-19,6789816,2.49,1,CENTRAL,35,2019
46611,4439,2-Sep-19,99429,11.97,3,EAST,35,2019
46618,2504,2-Sep-19,8467,0.87,1,WEST,35,2019
46627,1437,2-Sep-19,278899,4.38,2,WEST,35,2019
46628,1102,2-Sep-19,327152,6.49,1,EAST,35,2019
46630,1873,2-Sep-19,6779571,6.49,1,CENTRAL,35,2019
46632,779,2-Sep-19,1376690,6.82,1,CENTRAL,35,2019
46635,1632,2-Sep-19,5509800,4.99,1,WEST,35,2019
46637,2575,2-Sep-19,3300838,48.46,4,WEST,35,2019
46642,3523,2-Sep-19,96159,1.38,2,SOUTH,35,2019
46643,3889,2-Sep-19,84843,3.56,4,SOUTH,35,2019
46647,992,2-Sep-19,137101,3.19,1,EAST,35,2019
46659,3800,1-Sep-19,4718777,0.5,1,CENTRAL,35,2019
46659,3800,1-Sep-19,906086,2.99,1,CENTRAL,35,2019
46662,4146,1-Sep-19,99589,1.59,1,WEST,35,2019
46662,4146,1-Sep-19,277417,2.49,1,WEST,35,2019
46665,4011,1-Sep-19,5320534,1.49,1,SOUTH,35,2019
46671,4745,1-Sep-19,4483080,0.28,1,WEST,35,2019
46675,2507,1-Sep-19,643033,0.99,1,WEST,35,2019
46680,3014,1-Sep-19,84666,1.19,1,SOUTH,35,2019
46682,99,1-Sep-19,643011,0.99,1,SOUTH,35,2019
46682,99,1-Sep-19,5678782,1.67,1,SOUTH,35,2019
46688,3758,1-Sep-19,353711,1.99,1,CENTRAL,35,2019
46688,3758,1-Sep-19,831439,1.99,1,CENTRAL,35,2019
46688,3758,1-Sep-19,147008,2.49,1,CENTRAL,35,2019
46694,3893,2-Sep-19,124568,1.89,1,SOUTH,35,2019
46695,3603,2-Sep-19,536303,5.97,3,SOUTH,35,2019
46698,4249,1-Sep-19,6785534,3.5,1,EAST,35,2019
46702,4264,2-Sep-19,85772,2.49,1,EAST,35,2019
46722,1187,2-Sep-19,2617231,1.5,1,EAST,35,2019
46722,1187,2-Sep-19,87437,1.77,1,EAST,35,2019
46724,2512,2-Sep-19,8436,0.98,1,WEST,35,2019
46736,2264,2-Sep-19,6769096,6,1,SOUTH,35,2019
46736,2264,2-Sep-19,86046,2.99,1,SOUTH,35,2019
46744,984,2-Sep-19,95102,3.29,1,EAST,35,2019
46753,2847,3-Sep-19,5313705,2.49,1,WEST,35,2019
46755,845,3-Sep-19,4149581,3.99,1,EAST,35,2019
46766,1404,3-Sep-19,777811,1.67,1,SOUTH,35,2019
46770,4126,3-Sep-19,1101653,2.99,1,CENTRAL,35,2019
46770,4126,3-Sep-19,6834703,6.99,1,CENTRAL,35,2019
46775,3672,3-Sep-19,5858164,17.49,1,EAST,35,2019
46777,2077,3-Sep-19,8471,1.98,2,EAST,35,2019
46778,4065,3-Sep-19,6787974,4.99,1,EAST,35,2019
46783,4037,3-Sep-19,788161,3,3,EAST,35,2019
46784,428,3-Sep-19,4302164,1.49,1,CENTRAL,35,2019
46790,2143,3-Sep-19,101655,2.19,1,EAST,35,2019
46790,2143,3-Sep-19,3299538,3.5,1,EAST,35,2019
46796,3687,3-Sep-19,5537854,2.99,1,SOUTH,35,2019
46799,794,3-Sep-19,6761849,3.99,1,EAST,35,2019
46805,4458,3-Sep-19,787880,3.99,1,SOUTH,35,2019
46805,4458,3-Sep-19,7053203,4.29,1,SOUTH,35,2019
46806,4745,3-Sep-19,85355,1,1,WEST,35,2019
46854,3893,3-Sep-19,1091190,1.67,1,SOUTH,35,2019
46861,642,2-Sep-19,6374397,3.99,1,CENTRAL,35,2019
46862,159,2-Sep-19,5448525,1.99,1,EAST,35,2019
46862,159,2-Sep-19,4726506,2.99,1,EAST,35,2019
46866,54,3-Sep-19,6886555,0,1,EAST,35,2019
46868,2435,3-Sep-19,101604,1.79,1,WEST,35,2019
46875,3551,3-Sep-19,6012946,1.99,1,SOUTH,35,2019
46878,4017,3-Sep-19,4153457,3.99,1,WEST,35,2019
46891,401,4-Sep-19,88715,0.99,1,CENTRAL,35,2019
46891,401,4-Sep-19,6777537,0.99,1,CENTRAL,35,2019
46891,401,4-Sep-19,86280,2.5,1,CENTRAL,35,2019
46900,1433,4-Sep-19,85880,5.68,8,WEST,35,2019
46906,4778,4-Sep-19,747093,3.79,1,WEST,35,2019
46907,2011,4-Sep-19,9276,0.5,1,EAST,35,2019
46908,1012,4-Sep-19,725430,2,2,EAST,35,2019
46912,183,4-Sep-19,32740,2.99,1,EAST,35,2019
46916,1446,4-Sep-19,6903053,4,4,SOUTH,35,2019
46920,815,4-Sep-19,99372,2,2,CENTRAL,35,2019
46925,3111,4-Sep-19,3670156,3.18,2,SOUTH,35,2019
46929,779,4-Sep-19,951285,7.29,1,CENTRAL,35,2019
46934,1020,4-Sep-19,6524,0.67,1,EAST,35,2019
46949,4005,4-Sep-19,5555540,3.49,1,WEST,35,2019
46951,766,4-Sep-19,100007,2.99,1,CENTRAL,35,2019
46952,3314,4-Sep-19,761061,1.99,1,SOUTH,35,2019
46961,1137,4-Sep-19,4075917,7.69,1,EAST,35,2019
46966,1904,4-Sep-19,5052499,1.99,1,EAST,35,2019
46970,1308,4-Sep-19,839677,2.99,1,SOUTH,35,2019
46973,554,4-Sep-19,4366029,2.74,1,CENTRAL,35,2019
46976,3603,4-Sep-19,7099510,2.99,1,SOUTH,35,2019
46985,4085,4-Sep-19,96120,1.79,1,CENTRAL,35,2019
46989,2572,4-Sep-19,6578332,1.34,1,WEST,35,2019
46991,3993,4-Sep-19,766370,2.69,1,WEST,35,2019
46994,2150,5-Sep-19,6761813,12.99,1,EAST,35,2019
46995,1265,5-Sep-19,3974210,2.5,2,EAST,35,2019
47010,1205,4-Sep-19,929619,2.49,1,EAST,35,2019
47013,1990,5-Sep-19,921669,0.89,1,CENTRAL,35,2019
47013,1990,5-Sep-19,385961,3,1,CENTRAL,35,2019
47023,3442,5-Sep-19,4259589,8.99,1,SOUTH,35,2019
47038,577,5-Sep-19,5375623,26.99,1,CENTRAL,35,2019
47041,2573,5-Sep-19,662486,1,4,WEST,35,2019
47041,2573,5-Sep-19,101655,1.69,1,WEST,35,2019
47041,2573,5-Sep-19,2952309,3.79,1,WEST,35,2019
47045,4078,5-Sep-19,6995302,2.08,1,EAST,35,2019
